"ID","x","y","z","time"
1,263.471296230133,239.808734824218,105.079507759893,2024-01-03 18:00:00
1,262.335025924547,240.75346919898,105.132143156539,2024-01-03 19:00:00
1,261.060933794036,242.606455278569,105.014812945271,2024-01-03 20:00:00
1,261.216945704999,242.921643139811,104.941352621252,2024-01-03 21:00:00
1,266.72075235135,247.713738389954,103.337418586783,2024-01-03 22:00:00
1,271.491628971635,252.161718161923,101.332607540036,2024-01-03 23:00:00
1,272.481601782146,252.859580529252,100.840012007779,2024-01-04 00:00:00
1,275.029177602864,251.628577631953,99.4952877617494,2024-01-04 01:00:00
1,276.963547328287,250.799570137018,98.2012064961524,2024-01-04 02:00:00
1,286.87798262905,245.271171789926,90.4845240904854,2024-01-04 03:00:00
1,288.399014368452,245.120091816789,89.4499083183031,2024-01-04 04:00:00
1,288.700078153727,245.384429588955,88.9682872608463,2024-01-04 05:00:00
1,291.293738666708,247.080373729289,85.5360661210408,2024-01-04 06:00:00
1,291.423419400817,248.245580188326,84.3435509495624,2024-01-04 07:00:00
1,293.39519133257,251.878832379499,77.8647457082301,2024-01-04 08:00:00
1,295.250655282139,251.432425614475,74.6201365309912,2024-01-04 09:00:00
1,296.152903264369,249.240616465093,69.6463420757434,2024-01-04 10:00:00
1,301.400410418378,247.281423645673,67.0070648177117,2024-01-04 11:00:00
1,304.143089114398,249.506779511876,66.4956163938054,2024-01-04 12:00:00
1,305.544799999051,254.013229350721,65.967947448859,2024-01-04 13:00:00
1,306.349376959327,255.872577659351,65.8234435624527,2024-01-04 14:00:00
1,302.712778274806,260.055965430821,66.7504013458305,2024-01-04 15:00:00
1,303.292561784176,261.536277343297,67.1352644526251,2024-01-04 16:00:00
1,302.24397480688,265.623742278618,69.2442644644196,2024-01-04 17:00:00
1,303.196541584157,269.996632638938,69.6430011113596,2024-01-04 18:00:00
1,305.491198349709,276.383505395405,67.4272983262517,2024-01-04 19:00:00
1,305.838267905461,276.881709146328,67.4528076320216,2024-01-04 20:00:00
1,308.900567291475,277.34001688374,67.9303636125912,2024-01-04 21:00:00
1,315.333036666507,283.645669310154,65.6354580842488,2024-01-04 22:00:00
1,315.99810068453,288.074522118445,65.6243315076854,2024-01-04 23:00:00
1,315.986457556438,288.601858944364,65.611449361709,2024-01-05 00:00:00
1,313.615634836083,290.109706395735,66.2119093679463,2024-01-05 01:00:00
1,313.095844786725,290.90428182064,66.3478239577079,2024-01-05 02:00:00
1,312.872507446997,291.500270590393,66.4071732397489,2024-01-05 03:00:00
1,306.313783132832,298.044191995358,65.5094467919629,2024-01-05 04:00:00
1,304.47219195462,298.973890804954,65.4548181533038,2024-01-05 05:00:00
1,298.185546339279,300.737332573641,64.5450975770821,2024-01-05 06:00:00
1,299.710874042989,306.625150770577,64.4896173423578,2024-01-05 07:00:00
1,299.941722691569,306.970179093933,64.4460306461157,2024-01-05 08:00:00
1,303.253125581942,311.611161583888,62.9999905332636,2024-01-05 09:00:00
1,304.145359672863,316.209292748262,60.4709840596782,2024-01-05 10:00:00
1,300.996012350802,324.837246922802,60.4481567565476,2024-01-05 11:00:00
1,302.546502781653,326.63226241331,61.989555686131,2024-01-05 12:00:00
1,307.89149189792,330.62674569489,68.2845726176343,2024-01-05 13:00:00
1,310.322121675753,332.53990829222,70.790539984151,2024-01-05 14:00:00
1,312.246886815019,334.760710326255,72.5765327672309,2024-01-05 15:00:00
2,248.765692903871,294.088926797537,92.3822937861092,2024-01-05 16:00:00
2,244.580954729653,289.784796635532,88.7127847837337,2024-01-05 17:00:00
2,242.28029347674,285.093722083204,86.9136199295626,2024-01-05 18:00:00
2,241.109327674903,282.650004026131,86.778615065837,2024-01-05 19:00:00
2,235.019715311783,276.177912969415,87.2143578915082,2024-01-05 20:00:00
2,235.881666536562,272.148307913168,87.9812339982625,2024-01-05 21:00:00
2,234.966837851715,270.39499487393,88.8548168532775,2024-01-05 22:00:00
2,234.362754963907,266.997356547468,89.6465802051085,2024-01-05 23:00:00
2,235.084398932501,264.792906382797,89.7754646213547,2024-01-06 00:00:00
2,234.039330944934,261.193614909764,90.4894604658116,2024-01-06 01:00:00
2,236.514788153967,255.207917164805,90.9788777753013,2024-01-06 02:00:00
2,238.304670493938,254.930626135829,91.0443657365207,2024-01-06 03:00:00
2,241.9901614643,256.691781309332,91.7507789368811,2024-01-06 04:00:00
2,244.637491226948,262.642767538489,90.7720032307703,2024-01-06 05:00:00
2,245.520428664197,266.64629737335,90.2210968276023,2024-01-06 06:00:00
2,248.614920842808,268.427649256227,90.0473923093017,2024-01-06 07:00:00
2,253.960379723098,267.63271965868,88.471170200458,2024-01-06 08:00:00
2,259.080144241565,266.850402505874,85.4538245514676,2024-01-06 09:00:00
2,264.805651900785,272.738315857443,83.8266397848128,2024-01-06 10:00:00
2,266.631517849081,288.467366551199,75.9329854197514,2024-01-06 11:00:00
2,272.328867550534,292.553384508233,71.3309785191396,2024-01-06 12:00:00
2,273.942042375691,293.095855883835,70.4324511246763,2024-01-06 13:00:00
2,276.132598891851,294.68345049231,68.4853164508347,2024-01-06 14:00:00
2,281.910657781076,295.476874149396,66.2174437170728,2024-01-06 15:00:00
2,282.932780559215,292.567078136514,65.674669231574,2024-01-06 16:00:00
2,283.890397450724,291.263760889235,66.0125789136812,2024-01-06 17:00:00
2,295.142896750828,279.67861248933,63.4447165843806,2024-01-06 18:00:00
2,298.013093252988,280.18142839941,62.3942654932365,2024-01-06 19:00:00
2,300.819788731076,281.720535340524,61.4279333077232,2024-01-06 20:00:00
2,301.433903291086,283.496649678183,61.0638191076903,2024-01-06 21:00:00
2,302.458525745646,284.45720398671,60.4036400052539,2024-01-06 22:00:00
2,304.956090357702,286.764361399801,59.5597149069908,2024-01-06 23:00:00
2,307.069425932681,289.488424918146,59.2160416769645,2024-01-07 00:00:00
2,312.277979142893,291.838242730957,58.4554555750055,2024-01-07 01:00:00
2,312.848448668758,291.593502115347,58.4660372485209,2024-01-07 02:00:00
2,313.744130085451,290.740998262114,58.3831993519747,2024-01-07 03:00:00
2,315.059972060339,288.689325680961,57.2567860107813,2024-01-07 04:00:00
2,315.015384997941,288.453592906311,57.1548200020941,2024-01-07 05:00:00
2,309.579514438724,284.402240266808,56.2652167546421,2024-01-07 06:00:00
2,309.508823163411,282.655621644918,56.358503735526,2024-01-07 07:00:00
2,314.171611010856,277.154882479018,56.6315216087363,2024-01-07 08:00:00
2,319.985936832751,270.729091306191,59.8308352008248,2024-01-07 09:00:00
2,320.533053484627,269.505091366739,59.936015882785,2024-01-07 10:00:00
2,325.206015474947,265.859415241434,59.6438462238803,2024-01-07 11:00:00
2,324.86123659674,263.283631280226,59.9767858636469,2024-01-07 12:00:00
2,325.298962568744,258.548020265451,60.8993083417595,2024-01-07 13:00:00
2,324.963792052121,258.295308753754,60.9496978585883,2024-01-07 14:00:00
2,324.837391732851,252.783966763888,60.0872389989783,2024-01-07 15:00:00
2,327.411602985031,243.742836518875,56.7305761592663,2024-01-07 16:00:00
2,326.632135608062,241.826046377362,56.2070140585137,2024-01-07 17:00:00
2,316.946263186624,236.184098785157,52.3763384292475,2024-01-07 18:00:00
2,314.993523679458,232.610811695975,50.3213982408881,2024-01-07 19:00:00
2,314.947288565288,231.84176978146,50.0408801196007,2024-01-07 20:00:00
2,314.184594726426,230.23980219047,49.6613039708946,2024-01-07 21:00:00
2,315.806023665291,223.823390810969,44.8131661330268,2024-01-07 22:00:00
2,320.707490172557,221.8377086591,42.9685883086122,2024-01-07 23:00:00
2,327.117267383627,222.382293596662,43.5569655902386,2024-01-08 00:00:00
2,328.919324703057,219.498502699075,43.4549267115907,2024-01-08 01:00:00
2,330.313413038196,216.771696046687,42.5479203425903,2024-01-08 02:00:00
2,333.673283231406,211.761216696726,41.5924321906595,2024-01-08 03:00:00
2,334.221521035107,209.786478807764,41.7833218697,2024-01-08 04:00:00
2,332.164832698923,207.937801629329,40.8898542438782,2024-01-08 05:00:00
2,331.655487832876,207.570685838663,40.8179941395176,2024-01-08 06:00:00
2,330.453375186852,207.770678265121,40.764061529687,2024-01-08 07:00:00
2,326.376978966964,208.886375634898,39.5529369863925,2024-01-08 08:00:00
2,325.341443305578,209.327637014654,39.4564764408887,2024-01-08 09:00:00
2,324.923636321138,209.85045626117,39.467450033723,2024-01-08 10:00:00
2,324.889941147212,210.619714508009,39.5172304898938,2024-01-08 11:00:00
2,326.643946426758,212.11229537652,40.7814351986383,2024-01-08 12:00:00
2,326.833511974623,216.945520016736,41.4165290130284,2024-01-08 13:00:00
2,324.396550728562,221.234032274561,44.5476634728742,2024-01-08 14:00:00
2,324.309822211189,221.399896235542,44.7759974510468,2024-01-08 15:00:00
2,325.40812198072,226.963978419925,48.1889712968879,2024-01-08 16:00:00
2,326.335810421053,229.174221946528,49.9408919197793,2024-01-08 17:00:00
2,326.213792522874,231.425658541857,50.9280444734567,2024-01-08 18:00:00
2,325.493847651598,232.379439435467,51.2540716546114,2024-01-08 19:00:00
2,318.92880401089,237.649799128624,55.2930867597962,2024-01-08 20:00:00
2,313.334831368204,239.858562517929,58.6662006968188,2024-01-08 21:00:00
2,311.864461068698,239.962619258542,59.5154089287863,2024-01-08 22:00:00
2,308.722472243965,237.789155340328,63.23736534293,2024-01-08 23:00:00
2,307.950642670209,238.202012206021,63.6003131136646,2024-01-09 00:00:00
2,307.119183070554,238.040870395895,63.7431909914634,2024-01-09 01:00:00
2,305.89878301137,237.4035613656,63.6472887536821,2024-01-09 02:00:00
2,304.584008447842,235.76759211526,63.1980740871208,2024-01-09 03:00:00
2,303.820878557566,234.811561908634,63.2452481480451,2024-01-09 04:00:00
2,302.516956181395,234.449979266479,62.998672481889,2024-01-09 05:00:00
2,299.739349884655,235.27395805891,62.4558653442835,2024-01-09 06:00:00
2,298.989922859963,235.137105930634,62.3081902038144,2024-01-09 07:00:00
2,298.629790228801,235.440342749626,62.3577140926573,2024-01-09 08:00:00
2,298.104716428473,235.493978171537,62.5324991119156,2024-01-09 09:00:00
2,295.85470670051,234.844707918719,62.9066145487611,2024-01-09 10:00:00
2,293.472537314096,230.596326522658,63.2491337454945,2024-01-09 11:00:00
2,290.708090922379,230.081035031344,62.7719491294443,2024-01-09 12:00:00
2,286.17566369164,232.471543449095,65.1385287463751,2024-01-09 13:00:00
2,285.641219124697,233.593302659625,65.2852798025108,2024-01-09 14:00:00
2,285.439549606802,237.793256993754,66.2303743910989,2024-01-09 15:00:00
2,285.089015832426,245.06572090319,68.0862227791469,2024-01-09 16:00:00
2,285.290480514138,247.533265737861,69.6527794216476,2024-01-09 17:00:00
2,286.309380451604,249.571459502336,72.484255077791,2024-01-09 18:00:00
2,286.530209010984,252.116039395502,77.1648500264068,2024-01-09 19:00:00
3,232.862189063916,246.740927502409,111.335120320748,2024-01-09 20:00:00
3,237.841498268549,245.606571415054,112.072122850144,2024-01-09 21:00:00
3,246.710729150929,243.470789823396,113.060706997703,2024-01-09 22:00:00
3,251.441172977618,238.683923849353,115.95972707883,2024-01-09 23:00:00
3,251.097766983418,237.896209006159,116.182932173415,2024-01-10 00:00:00
3,252.288355431429,232.632509201326,116.90399948147,2024-01-10 01:00:00
3,253.124129094306,229.470256353258,117.827231741274,2024-01-10 02:00:00
3,252.993860641046,227.234292522768,118.162104647531,2024-01-10 03:00:00
3,253.045948226999,223.915133299353,118.79831180481,2024-01-10 04:00:00
3,253.029283422751,223.798128710074,118.822689986537,2024-01-10 05:00:00
3,252.950211997416,223.68551143588,118.827451480163,2024-01-10 06:00:00
3,249.612444920051,214.75246503265,116.389945719541,2024-01-10 07:00:00
3,248.227753053819,213.944683301103,116.336319648242,2024-01-10 08:00:00
3,241.013270376957,205.639938335364,120.16009050697,2024-01-10 09:00:00
3,240.83223757195,205.067768043459,120.161014016515,2024-01-10 10:00:00
3,239.380973860894,201.593468704682,120.757177430203,2024-01-10 11:00:00
3,232.513098464374,198.193885544148,119.664764660896,2024-01-10 12:00:00
3,231.080541303395,197.533007514015,120.077445261104,2024-01-10 13:00:00
3,224.232848579344,194.955205824531,123.513309918016,2024-01-10 14:00:00
3,218.619962704241,194.789559714175,126.179885117499,2024-01-10 15:00:00
3,216.208073979471,194.494947488045,126.957175192826,2024-01-10 16:00:00
3,215.228828421499,194.101806488025,127.29710521874,2024-01-10 17:00:00
3,214.465479646656,194.120142972557,127.812740444211,2024-01-10 18:00:00
3,215.019873077473,195.884335762001,128.817288679177,2024-01-10 19:00:00
3,226.463419518023,196.348834693043,132.793060916435,2024-01-10 20:00:00
3,228.472824035772,195.592391295739,133.723969869434,2024-01-10 21:00:00
3,233.836722231398,197.079966054087,136.029617253829,2024-01-10 22:00:00
3,236.847817946105,198.508339168583,136.113804708172,2024-01-10 23:00:00
3,240.62675563042,197.439659883859,135.973505018909,2024-01-11 00:00:00
3,244.371251335287,196.605384064289,134.920359110257,2024-01-11 01:00:00
3,245.463845028036,197.289687886079,134.464115757173,2024-01-11 02:00:00
3,250.770215318438,194.184746096368,133.868464778963,2024-01-11 03:00:00
3,252.071860202052,193.823632217286,133.892442365327,2024-01-11 04:00:00
3,254.30384241445,194.557346154321,134.898342630997,2024-01-11 05:00:00
3,256.675345859495,192.054125541001,134.775429781497,2024-01-11 06:00:00
3,259.09637253342,188.418765401367,134.651125580768,2024-01-11 07:00:00
3,259.48182455997,186.569808923262,134.792752566638,2024-01-11 08:00:00
3,259.991492029936,185.223196029269,135.11706110791,2024-01-11 09:00:00
3,261.551005241749,183.64568780324,136.641983125919,2024-01-11 10:00:00
3,262.667502706609,180.696723555705,138.686701334677,2024-01-11 11:00:00
3,262.221433735233,179.954118527528,139.218222221103,2024-01-11 12:00:00
3,258.462144542727,178.221443965386,139.949201410329,2024-01-11 13:00:00
3,256.362403140528,175.551490937634,140.91099257474,2024-01-11 14:00:00
3,255.112200923936,174.95980454913,141.908319847172,2024-01-11 15:00:00
3,252.232181185728,175.57234109448,144.198022220418,2024-01-11 16:00:00
3,250.211924066996,174.104395518173,146.000532588012,2024-01-11 17:00:00
3,249.257243825435,172.202248065477,145.950740813374,2024-01-11 18:00:00
3,250.992641254116,166.103310595356,145.034488255891,2024-01-11 19:00:00
3,250.702562888014,163.693528674875,144.813903379732,2024-01-11 20:00:00
3,251.667017312757,160.117567838413,144.793436162261,2024-01-11 21:00:00
3,251.530126526675,159.041988319756,144.76549117891,2024-01-11 22:00:00
3,249.817846805136,158.159894772966,144.668347326879,2024-01-11 23:00:00
3,247.384495001914,160.658959587022,144.88268905265,2024-01-12 00:00:00
3,246.514665530056,161.256059182396,145.385097840621,2024-01-12 01:00:00
3,247.689320999004,164.264970459384,145.948195596646,2024-01-12 02:00:00
3,248.556239202076,164.789078872065,146.024316797184,2024-01-12 03:00:00
3,250.222647892469,167.371464173406,145.825218596121,2024-01-12 04:00:00
3,248.397822225228,169.011574901784,145.692306865774,2024-01-12 05:00:00
3,246.732253371901,168.676181328464,145.281249360607,2024-01-12 06:00:00
3,245.821825158748,168.906697656643,145.228641633474,2024-01-12 07:00:00
3,242.257820670415,166.361565891024,145.997189621765,2024-01-12 08:00:00
3,239.101893163048,163.871699756353,146.920084877493,2024-01-12 09:00:00
3,235.069135522046,164.740267096158,147.402946187553,2024-01-12 10:00:00
3,231.101439291545,161.16180736373,147.927639588104,2024-01-12 11:00:00
3,230.007326431421,160.544299484,148.107527603357,2024-01-12 12:00:00
3,228.720411425778,159.16146257492,148.300419645266,2024-01-12 13:00:00
3,222.494891273415,155.190790056689,149.34895487974,2024-01-12 14:00:00
3,220.234159634849,153.648031767567,150.053640721911,2024-01-12 15:00:00
3,218.080916296371,146.845145031223,150.046759596703,2024-01-12 16:00:00
3,219.858386066844,145.145941853154,150.730382561932,2024-01-12 17:00:00
3,221.566921430373,143.65172245142,151.770694180885,2024-01-12 18:00:00
3,225.936944797138,144.074581471192,154.737938565834,2024-01-12 19:00:00
3,230.176567204988,140.013451404466,156.120429196613,2024-01-12 20:00:00
3,232.949943221467,138.5068220739,156.27162889933,2024-01-12 21:00:00
3,235.883993579081,135.603828690086,156.592248740269,2024-01-12 22:00:00
3,236.138580427537,135.050631051103,156.664305581913,2024-01-12 23:00:00
3,237.531428986577,132.591564733716,158.317871336191,2024-01-13 00:00:00
3,238.471337707983,131.448837427757,159.347915896202,2024-01-13 01:00:00
3,240.271541496906,130.380438919496,161.001252958891,2024-01-13 02:00:00
3,240.988903538816,129.541570344219,161.891598291087,2024-01-13 03:00:00
3,244.038380308575,123.564898812313,168.469521707881,2024-01-13 04:00:00
3,244.279347148569,122.91651015062,172.012823052872,2024-01-13 05:00:00
3,246.017819158781,122.347899253268,180.850668803328,2024-01-13 06:00:00
3,247.369315747558,124.049709151228,184.72860428629,2024-01-13 07:00:00
3,248.012293730479,125.081036139293,186.551831561737,2024-01-13 08:00:00
3,249.59935507907,125.054475611316,188.33597856432,2024-01-13 09:00:00
3,253.069633369985,125.687346879341,189.916416393788,2024-01-13 10:00:00
3,255.958525621161,124.863874159234,191.417285467097,2024-01-13 11:00:00
3,258.731387919268,126.83059048844,192.169670736032,2024-01-13 12:00:00
3,259.712469338662,127.156184901423,192.365983364746,2024-01-13 13:00:00
3,263.538354681429,132.503121398114,193.209738693318,2024-01-13 14:00:00
3,263.61362101153,136.964150064621,193.670380123023,2024-01-13 15:00:00
3,263.107291057495,140.32329670073,195.20098950766,2024-01-13 16:00:00
3,262.551927742755,141.771624426287,196.186103466944,2024-01-13 17:00:00
3,263.751770608511,146.910388767006,198.54896991671,2024-01-13 18:00:00
3,258.512486050775,151.717846384175,200.336077465899,2024-01-13 19:00:00
3,256.837547934979,152.384674152868,201.181587725034,2024-01-13 20:00:00
3,256.712775941868,155.797472751698,202.166191772719,2024-01-13 21:00:00
3,255.221678758783,157.46653658809,202.203078973153,2024-01-13 22:00:00
3,254.050680512096,159.961713013945,202.198501305766,2024-01-13 23:00:00
4,259.911750430011,214.405206964635,93.8111162449557,2024-01-14 00:00:00
4,261.160888563987,213.529345694138,93.3678876908432,2024-01-14 01:00:00
4,264.390639513748,213.354191833782,93.8476200475718,2024-01-14 02:00:00
4,269.082940612368,212.066878922613,93.9269186982518,2024-01-14 03:00:00
4,269.664963699798,209.79580123468,93.9517379023965,2024-01-14 04:00:00
4,269.558895518086,207.522350272464,94.4513421699513,2024-01-14 05:00:00
4,272.559035488931,205.033301239317,94.4138512596911,2024-01-14 06:00:00
4,273.42563461013,204.0259597169,94.3563539964335,2024-01-14 07:00:00
4,278.43781207601,204.401474645566,94.5927458940501,2024-01-14 08:00:00
4,279.225613699201,205.203946990984,94.6972874917571,2024-01-14 09:00:00
4,283.76045824059,207.808492355165,96.8703009064251,2024-01-14 10:00:00
4,287.569411655529,212.855911963106,100.026152968143,2024-01-14 11:00:00
4,294.592641083854,213.410816033369,102.280009857775,2024-01-14 12:00:00
4,296.807499087822,212.847730452521,103.12434188542,2024-01-14 13:00:00
4,298.822084904302,211.079575096334,102.802034495753,2024-01-14 14:00:00
4,303.387641370298,200.820155732468,96.6028940772127,2024-01-14 15:00:00
4,303.421562931731,198.214625356902,94.9710313552608,2024-01-14 16:00:00
4,302.236102627249,196.971510016681,93.6934154809884,2024-01-14 17:00:00
4,301.595001341553,195.726856186399,93.234326811711,2024-01-14 18:00:00
4,294.220446726916,189.600137638847,88.8743689758369,2024-01-14 19:00:00
4,292.572940612621,189.048211041562,88.1646467913013,2024-01-14 20:00:00
4,290.393118938043,190.293112300321,86.7966974492839,2024-01-14 21:00:00
4,285.824610895556,190.232047873704,83.6345709798941,2024-01-14 22:00:00
4,285.207461631305,185.104357902134,82.1658532951456,2024-01-14 23:00:00
4,285.981836726054,182.477253302662,82.1564345154693,2024-01-15 00:00:00
4,285.474432669639,180.8543391427,82.3850414918611,2024-01-15 01:00:00
4,278.555439934865,178.5952754554,83.2781186662659,2024-01-15 02:00:00
4,274.189828187392,175.680552213427,81.944830353654,2024-01-15 03:00:00
4,273.192992245891,173.01410291075,80.1825014563127,2024-01-15 04:00:00
4,275.873415928228,170.41028375768,76.707928049701,2024-01-15 05:00:00
4,275.815262586362,169.614269678106,76.1660616410203,2024-01-15 06:00:00
4,275.918795093768,169.219661156427,76.1098651107448,2024-01-15 07:00:00
4,279.311656099619,163.176325321986,72.2837587911549,2024-01-15 08:00:00
4,279.543092757601,162.161103928372,71.6438698199596,2024-01-15 09:00:00
4,279.831301027681,161.108748113695,71.3808865838954,2024-01-15 10:00:00
4,276.556132926494,156.653890517042,70.8432588332925,2024-01-15 11:00:00
4,275.571987251819,155.761978949841,70.8339004834247,2024-01-15 12:00:00
4,272.670407595739,154.387094109268,72.3159651395686,2024-01-15 13:00:00
4,271.031214040212,153.860247219452,73.2032983258033,2024-01-15 14:00:00
4,270.12707295602,153.869607481308,73.9642586044981,2024-01-15 15:00:00
4,266.105365120419,157.338606760331,78.6809437040364,2024-01-15 16:00:00
4,265.785718813751,157.609235837987,79.0004263198827,2024-01-15 17:00:00
4,264.777161995203,157.955547586571,80.0472378045691,2024-01-15 18:00:00
4,262.617667631269,158.500564067772,82.3217138097915,2024-01-15 19:00:00
4,258.869763696251,152.436183273829,82.6486339763933,2024-01-15 20:00:00
4,253.697565352113,151.153381185529,82.828569152357,2024-01-15 21:00:00
4,247.250429363577,150.429294155602,85.0093947333981,2024-01-15 22:00:00
4,244.706220470385,150.554232008427,85.6663168933165,2024-01-15 23:00:00
4,235.266898700405,149.214369556991,83.3997662269074,2024-01-16 00:00:00
4,233.450508269964,148.789109099431,82.3426522722491,2024-01-16 01:00:00
4,231.03623186965,147.569362961251,81.1792872868799,2024-01-16 02:00:00
4,230.839072304342,147.277865430314,81.2032425905322,2024-01-16 03:00:00
4,227.582068317954,141.113720198647,79.8915209597247,2024-01-16 04:00:00
4,224.840949382665,140.779105633188,78.8969259051767,2024-01-16 05:00:00
4,221.177078571361,138.376024915142,78.305806703769,2024-01-16 06:00:00
4,219.676568233752,138.669708191157,78.2683781492047,2024-01-16 07:00:00
4,217.644527947446,137.264418895759,79.0550983103993,2024-01-16 08:00:00
4,211.315218606775,140.490350368667,80.4618673805792,2024-01-16 09:00:00
4,210.549260362348,140.637888590213,80.5192957492572,2024-01-16 10:00:00
4,204.522938162162,141.564327356267,81.4731405266255,2024-01-16 11:00:00
4,203.274547091542,139.99298923949,81.1055030237228,2024-01-16 12:00:00
4,202.529284885026,138.079484420137,80.9960113493903,2024-01-16 13:00:00
4,202.178664162611,136.2210419336,80.5866423158076,2024-01-16 14:00:00
4,202.333604901953,135.643447953754,80.6093792284441,2024-01-16 15:00:00
4,205.913621006332,127.063046545097,81.1316122343169,2024-01-16 16:00:00
4,210.518028524277,122.395174620492,79.0720428091583,2024-01-16 17:00:00
4,213.047562905718,122.232069924996,78.2871617713058,2024-01-16 18:00:00
4,218.439639185715,124.689403258275,77.5113132992097,2024-01-16 19:00:00
4,220.139761375183,124.715786983218,76.6833249705016,2024-01-16 20:00:00
4,223.334150952738,126.100214312274,75.3250934440254,2024-01-16 21:00:00
4,224.040144009335,126.230313601406,75.2388534460211,2024-01-16 22:00:00
4,224.749516855697,126.18270758525,74.6716140419493,2024-01-16 23:00:00
4,229.522401016603,126.516182159976,71.6365057348677,2024-01-17 00:00:00
4,229.808054917351,126.537789061534,71.3852706400215,2024-01-17 01:00:00
4,235.496952547321,126.087062551396,69.3315030371341,2024-01-17 02:00:00
4,240.38816016494,130.330602019746,67.4369302957114,2024-01-17 03:00:00
4,242.111910963622,131.336983659512,67.1451356683195,2024-01-17 04:00:00
4,243.507851700375,132.033640714899,66.965314934162,2024-01-17 05:00:00
4,246.297761552834,146.131364408694,65.3357623161703,2024-01-17 06:00:00
4,246.113091164271,146.912788536078,65.3681656611453,2024-01-17 07:00:00
4,247.680178990566,157.243225506759,64.1619574251531,2024-01-17 08:00:00
4,245.464245856714,161.598135630667,64.4543026236191,2024-01-17 09:00:00
